exer_id,concept_count,concept_count_used,attr_logit_mean,attr_logit_std,difficulty,n_pairs,n_interactions
2775,2,2,0.36848819923149967,0.6142011013179752,1.0,18,9
2204,2,2,1.3142322773252073,1.5291539804705134,0.7142857142857143,14,7
11664,2,2,0.3534588800951997,0.5487947853176048,0.6,10,5
8558,4,4,0.4032489238038852,0.9841486270738483,0.5,8,2
6002,3,3,0.14376268472887466,0.20277193486604336,1.0,3,1
7061,2,2,1.6767527860370801,1.8529817883478725,0.75,16,8
4549,3,3,1.0657644455696276,1.2965430807315015,0.3333333333333333,9,3
130,3,3,1.0649752720201529,1.506102473282876,1.0,3,1
148,2,2,0.6719654506975348,0.78815534989253,0.42857142857142855,14,7
6090,3,3,0.6753730345422321,1.1165956265731554,0.4444444444444444,27,9
8478,4,4,0.49040518083634377,0.9038841975281058,0.25,16,4
7436,4,4,0.40600854478659343,0.7491909486785822,0.2,20,5
4136,2,2,0.30248310509511855,0.5195592656538071,0.6,10,5
8573,4,4,0.3734684350391528,0.7238124077349265,0.5,32,8
8655,4,4,0.6326793835975582,1.281122699562034,0.5,16,4
8618,3,3,0.5871852341275156,0.8743026786733192,0.5,6,2
8542,3,3,0.7033694833894972,1.1275238257963138,0.2,15,5
15614,4,4,0.06978652183826228,0.12087380150738528,1.0,4,1
15985,4,4,0.27028213701984666,0.5740130276232785,0.6666666666666666,12,3
1316,2,2,0.17791167375101277,0.23383549475165635,1.0,12,6
8518,4,4,0.5629525170221009,0.9759913933447582,0.42857142857142855,28,7
1887,2,2,0.3795340489011796,0.5555332115419537,0.0,4,2
4551,3,3,0.8583432837208957,1.380678281558633,0.6666666666666666,9,3
4555,3,3,0.4623545126952058,0.6538680224779634,1.0,3,1
1479,3,3,0.8688576293430198,1.1922042281064669,1.0,6,2
8052,4,4,0.2686939522365187,0.46720101273202885,0.0,8,2
2780,3,3,0.29487040568712397,0.3309160909398458,0.5,6,2
11760,2,2,0.9371973689920621,0.9371973689920621,1.0,2,1
5188,4,4,0.3306802439163224,0.6067627457982189,0.0,12,3
5511,2,2,1.5177330001483393,1.4458745953742027,0.75,8,4
14287,2,2,0.1827265638577141,0.35074306820272266,0.3333333333333333,6,3
2956,2,2,1.4775348556258532,1.5342577650966895,1.0,6,3
2725,3,3,1.187693345624847,1.7355440211941366,1.0,6,2
6093,4,4,0.2530311865659926,0.5208691418061332,0.6,20,5
2940,2,2,0.6334378447509986,0.8529849597592234,1.0,4,2
15133,2,2,0.02761418068559829,0.02761418068559829,1.0,2,1
11426,4,4,0.46896626085858717,0.8968356059080753,0.125,32,8
6633,2,2,0.7015297907940948,0.9456524344249673,0.25,8,4
5927,4,4,0.20147265518271792,0.4614083668132467,0.16666666666666666,24,6
7339,3,3,0.32088648332016656,0.44094358287897245,0.3333333333333333,9,3
9956,4,4,0.2405323857518178,0.5793504833190373,0.5,8,2
6325,3,3,0.645552789641862,1.0171703175968103,0.8,15,5
8067,2,2,1.1879130618074598,1.1879125366332681,0.0,2,1
8579,4,4,0.4122241774797909,0.8290854445966654,0.5,16,4
10730,2,2,0.9187122616290427,0.9187122616290427,0.0,2,1
7715,3,3,0.8728800317142659,1.2416548334204287,0.5,6,2
12573,2,2,1.6344367554060022,1.7047264899040693,0.75,8,4
2582,3,3,0.4912154180799609,1.1444135202980874,0.75,12,4
535,3,3,0.4854747705695219,0.6865650047293844,0.0,3,1
11386,4,4,0.43947167903638534,0.8273013582108067,0.6666666666666666,24,6
